title,category
인도    부동산  큰손  됐다  거액 들여 뉴욕 최고급 호텔 인수,World
미접종자 자가격리땐 급여  분의   삭감  이 기업  어디 ,World
 국방부    극초음속미사일 시험 주장에  여전히 평가중 ,World
스리랑카  중국 왕이에  빚 못 갚아  일대일로  채무의 덫  현실로,World
 지지율 정체 바이든  한반도 이슈로 반전 기회 삼아야 ,World
NYT  한국계 여성 예술가 차학경 사망   년만에 재조명,World
영국 연구진  감기로도 코로나   면역 생길 수 있다 ,World
화성으로  달로 우주탐사 가속도  합종연횡 나선 우주강국,World
   병력 철수하라  러  나토 축소   양보 없는  우크라 평행선 ,World
  하원 외교위원장  바이든과 이르면   일 한반도 이슈 등 논의 ,World
카자흐 독재자  세탁  돕고    억 챙겼다   블레어 파문,World
팔꿈치 이것 생기면 오미크론 감염   서 찾은 기묘한 증세,World
   훈센   중국 대리인  자격으로 미얀마 방문했나,World
러  안보 요구 포기 못 해 우크라 접경 훈련도 계속  종합 ,World
오미크론이 터닝포인트   감기로 대하자  전략 트는 전문가들,World
   오미크론 확산에 입원환자 사상최대 수준 누적확진  천만명,World
백신 반대파에 해초 테러 당한 프랑스 의원 마크롱  용납 못해 ,World
카자흐 반정부 시위 진압 당국  외부 개입 쿠데타 시도  주장 종합 보 ,World
우크라 긴장 격화 속 미 러 회담 예상대로 돌파구 없었다,World
베이징 톈진 왕래 차단  허난성에서도 오미크론 확진자,World
이탈리아 코로나   감염 격리 입원 환자    만명 넘어서,World
  주도 일대일로 참여국들  채무 악화일로    빚 못 갚겠다 ,World
반년 새 몰락한 중국 최대 학원기업  사교육 단속에 직원     해고  시총     증발 ,World
러 외무차관  우크라 침공 의도없어 나토 비확장 절대 중요  종합 ,World
 NOW  광우병 소동   년후  한국  미국 쇠고기 최대 수입국 됐네,World
영국 연구진  감기에 걸려도 코로나   면역 생길 수  물론 백신이 최선 ,World
러  우크라 나토 가입 방지  절대적 의무     용납 못해  종합 ,World
 부장관  가능성 없는 러 요구 반대 동맹과 수출통제 논의 ,World
  인플레는 대기업 때문  바이든 행정부 내에서 의견 갈려,World
코로나   항원검사 도입 이스라엘  검체는 목구멍과 코에서 ,World
체면 구긴    반도체 굴기    최근  년  개 프로젝트 실패 ,World
 회사 관둔다   서 인증샷 릴레이  한쪽선 무급 병가  아파도 출근 ,World
 광우병 파동    년      소고기 최대 수입국,World
   러시아와 솔직담백한 논의 나토 개방 정책 비난 안 돼 ,World
비트코인  한때  만달러 붕괴 이더리움도  천달러 아래로,World
유럽의약품청  화이자 먹는 코로나   치료제 승인신청 평가 시작,World
영국  확진   만명대 유지 접종 완료자 격리 단축 검토,World
러 외무차관  우크라 침공 의도없어 나토 비확산 절대 중요 ,World
 우크라이나 합의  못봤다    미국 러시아  조만간 추가 회담,World
 감기 앓았다면 코로나   면역될 수도    연구,World
철조망 너머 미군에 건넸던 아기   개월 만에 찾았다,World
오미크론 대응 백신도 나오나 화이자   월 출시  모더나는 ,World
영국 연구진  감기에 걸려도 코로나   면역 생길 수도 ,World
 반독점이냐  관세철폐냐  고물가 대응에 갈라진 바이든 정부,World
영국 연구진  감기에 걸려도 코로나   면역 생길 수도 ,World
비트코인  한 때  만 달러 깨져 이더리움도     달러 붕괴,World
서아프리카 국가들  말리 쿠데타 정권과 단교 말리도 맞대응 종합 ,World
탈레반  이란서 저항세력 수장  판지시르의 사자  아들 만나 ,World
뉴욕증시    금리 급등에 하락 출발  나스닥    ,World
  감염 급증하는데 대책은 더뎌    차 백신 접종률     ,World
   베이징을 사수하라    인접 톈진 감염 확산에 사실상 왕래 금지,World
디폴트 중국 헝다 본사 이전  비용 절감 차원 ,World
 코로나 백신 미접종  조코비치  호주 입국 소송에서 이겼다,World
러시아군   만명 우크라  삼면포위  미 러는 제네바 담판 시작,World
 심층인터뷰  오영수  한국 최초 골든글로브 연기상,World
백신 반대파에 해초테러 당한 프랑스 의원 마크롱  용납 못해 ,World
중국 외교부장  카자흐스탄 무력 진압에  단호한 지지 ,World
미얀마 수치  징역  년 추가    무한정 가두려는 속셈 ,World
중국 헝다  본사 건물 비우고 이사   비용 절감 차원 ,World
백신 맞은 엄마 모유 먹었더니 아기도 코로나 항체 생겼다,World
   외국인 입국금지   월 말까지 유지 방침  아직 오미크론 대책 필요 ,World
나토 수장  러와 평화적 해결 노력 침공시엔 협력 대신 대결 ,World
일본  오미크론 차단 위해  외국인 입국금지   월 말까지 유지 전망,World
노르웨이   제대병은 보급받은 속옷과 양말 꼭 반납  후임신병 사용하게,World
  코로나   신규감염    명 본토   명    확산  허난   명,World
  년 불타고 있는  지옥의 문   투르크메니스탄 대통령  이젠 불 꺼라 ,World
스리랑카  중국에  빚 못 갚는다    채무의 늪  빠진 일대일로,World
동계올림픽 앞둔 중국 오미크론 확산 비상 사재기도,World
 백신 접종  엄마의 모유 먹은 아기  대변서  코로나 항체  발견,World
뉴욕   년만의 최악 아파트 화재 어린이 등   명 사망,World
미국 러시아  우크라이나 위기 제네바 협상 시작,World
밀린 월급 달라니   동전  만개와  욕설 급여명세서   영상 ,World
 우크라 담판  기싸움 미  돌파구 기대 안 해  러  양보 없다 ,World
돌연 갈라진 빙하에 홀로 떨어진 펭귄의 선택은   영상 ,World
   카자흐 시위 강경진압 지지는 신장 안보 우려 때문,World
일대일로  채무 덫  빠진 스리랑카 중국에  빚 못 갚는다 ,World
대만 코로나 신규   명 본토  명 총  만    명     일째 사망    ,World
스리랑카  중국에  빚 못 갚는다  일대일로  채무 덫  논란 종합 보 ,World
밀린 월급 달랬더니  기름 범벅 동전  만개  테러한  업주,World
  대만 잡는다던    반도체 굴기  실패  기술도 도덕성도 낙제,World
  확진자 일주일 새   배 증가 무슨 일 있었나,World
베이징 코앞에서 오미크론 비상  사재기 도,World
   시위진압 카자흐 정부 연신 지지 신장 불똥 의식했나,World
나토 사무총장  서방 러시아 협상에  평화적 해법 위해 노력 ,World
애국심과 쇼맨십 사이 줄타기 구설 비난 마다않는 해외CEO,World
 키    cm가 운전하기엔     년 근무한 버스기사 해고 사유가,World
  명 삼킨 뉴욕 아파트 불길   년 만에 최악의 화재,World
노바티스  새 코로나 치료제  임상 상서 입원율     감소 ,World
통근자   만명에게  베이징 오지마  시안 이어 텐진도 봉쇄 ,World
 넌 쓰레기야  미 배우  한인식당  노마스크  입장 거부에 욕설,World
뉴욕 아파트 화재   명 사망  고장 난 전기히터 때문 ,World
일본 코로나 신규 확진  천명대 연휴 후 재급증 가능성,World
필리핀  확진자 수 폭증하자 외출 막고 미접종자 체포,World
그리스   세 이상 모든 입국자에 코로나 음성확인증 의무화,World
빨라진   경기회복 속도    월 금리인상론  급부상,World
러  CSTO 통해 카자흐 우회 개입   옛 소련 부활  꿈꾸나,World
중국  보잉    맥스  년만에 운항 재개 승객은 안 태워,World
중국 최대 학원기업  사교육 단속에  개월새  만명 해고 ,World
  오미크론 확산  첫 국내 확진 베이징 진입 금지,World
   어린이 감염 급증에  등교  갈등 유럽 시위 확산,World
중국  미국에  타이완 카드  득보다 실 많아 불타 죽을 것 ,World
중국  미국에  대만으로 중국 견제 말라  경고  불타 죽을 것 ,World
델타 극성 인도  오미크론 공격까지 겹쳐 신규 확진   만명 육박,World
한국  미 쇠고기 수입   년 만에  최대 수입국  부상,World
 일대일로  중국 손 잡았던 스리랑카  채무의 늪  빠지나,World
 르포  총성 멎은 알마티  인적 드문 거리엔 청소원들만 분주,World
홍콩  심야 파티  파문 확산 전인대 대표 격리  친중 입법회는 반쪽 출발,World
우크라이나 꽁꽁 포위한 러시아  장갑차 수백대 포진 ,World
   조준 살상 허용  카자흐 대통령 올림픽 참석  환영 ,World
 세상만사  카불 함락 당시 실종된 기저귀 찬 아기  할아버지 품에 안겨,World
 가장 발전된 교통체증 현장    조롱거리로 전락한 테슬라  루프 ,World
   베이징 길목 차단      평균   만 확진  지구촌 오미크론 비상,World
 급한불 껐다  인니 석탄수출 재개  저울질 ,World
푸틴  러 동맹권  색깔혁명   불안정 시도 용납 못해 ,World
 글로벌 What    러 유럽 서로 다른 셈법에    해법  안보이는 우크라 사태,World
  쏙 빼고         견제   미사일  고리로 적극 밀착,World
 우크라 사태  두고    러  물러서지 않겠다  기싸움 팽팽,World
오미크론 확산에   캐나다  외국인 트럭 기사에 백신 의무화,World
원자력  안정적으로 전력 생산   EU 에너지 자립에도 필수,World
 ET  카자흐스탄 진정될까  높아지는  지정학적 불안 ,World
   초거대 화산 폭발로  억    만명 사망 ,World
우크라이나 없는  우크라이나 안보 협상 ,World
석탄 수출금지 인도네시아  급한 불 껐다  수출 재개  저울질 ,World
백신 접종    모유  먹은 아기  대변서  코로나    항체 발견,World
 부동산 업체 모던랜드    여일만 주식거래 재개     폭락,World
유럽 곳곳  백신패스 반대  시위 영국 총리 또 파티 의혹,World
 주간 전파력 높은 오미크론 소리없이 퍼져   올림픽 앞두고 초비상,World
한국  미국산 쇠고기 수입 규모 일본과     위 다툼,World
톈진 이어 허난성도 퍼졌다  매체  오미크론과의 첫 싸움 ,World
 지옥의 문 불길 잡아라    년된 불 끌 수 있을까 ,World
 월드리포트  한밤 도심의 인질극   월  조커 의 악몽,World
카불공항서 실종된 아기  다섯 달 만에 가족 품으로,World
유럽 화약고 터지나   러  우크라 담판  앞두고 팽팽한 긴장감,World
 오징어 게임  오영수 골든글로브 남우조연상 수상,World
홍콩 전인대 대표  명 격리시설행  애국자  의회 출발부터 삐끗 종합 ,World
 큰절 거부  논란 걸그룹  멤버  돌연 중국행  당분간 휴식 ,World
우크라의 운명은 어디로 미 러 제네바 안전보장 협상 시작,World
 영상  카불공항서 실종됐던  개월 아기  다시 가족 품으로,World
카자흐 총성 멎었지만 긴장 여전 전 대통령 해외 도피설,World
 빚 못갚겠다    일대일로 참여국 덮친  채무의 함정 ,World
중국산 반도체 틀어막나 미 일  첨단기술 수출규제  새 틀  검토,World
 여기는 일본   사라져라  코로나   얼음물 기도 의식 참가한 일본인들,World
호주 법원  조코비치 입국 허용  코트 섰지만 출전 여부는 불투명,World
 연준 고용집착이 인플레 관리 실패 불러 ,World
 연준 매파 변신 너무 늦었다   내년까지   물가잡기 불가능 ,World
테슬라 전기차로 가상화폐 채굴한   괴짜들  수익 봤더니 ,World
일대일로  채무의 함정  빠진 스리랑카  중국에 채무 재조정 요청,World
재산    조원  바이낸스  창업자   최고 부호 올랐다,World
사직서 인증샷 눕기 운동 전세계로 번진  안티워크 ,World
 개월 만에 최고치 찍은 목재값  올해 더 간다,World
미셸 오바마    민주주의 미래 걸린 중간선거에 적극 투표해야 ,World
먹튀 파산    반도체 굴기  실패로 끝났다,World
외교냐 대결이냐 미 러   우크라 위기  놓고 연쇄회담 돌입,World
카자흐스탄 토카예프 대통령   국부  그늘 벗어나 명실상부   인자  되나  시스루피플 ,World
톈진 이어 허난성도 오미크론 확인 올림픽 앞둔 중국 긴장,World
골드만삭스  연준 올해  차례 기준금리 인상 예상 ,World
 매체  정용진  멸공 에 동조하는  정치인들  높은 관심,World
디폴트 중국 헝다 본사 광저우로 이사,World
푸틴 손 빌려 사망자    명 내고 시위 진압한 카자흐스탄,World
홍콩 매체도 주목한 정용진 신세계 부회장의  멸공  논란,World
우크라이나 운명 가를 미 러 제네바 담판  어두운 그림자 ,World
이스라엘  오미크론에 독감까지  트윈 데믹  우려 커진다,World
  일대일로  부채 함정  현실화    스리랑카 대통령  빚 못갚겠다 ,World
확진자 한 달 만에             폭증한 필리핀  두테르테 대통령이 내린 특단의 조치,World
오염시킨 사람들은 따로 있는데  정부가 정화하다니,World
서방 러시아 오늘부터  우크라이나 위기  협상 돌입,World
스리랑카  중국에  채무 재조정해달라  일대일로  채무의 함정  논란 커질듯,World
 주재원 유학생 기약 없는 대기    언론도  쇄국정책  비판,World
 Pick   밀린 월급 줘요  직원에 동전   만 개  쏟은 업주,World
의사가 코로나 백신 반대 활동했다가  뉴질랜드 의사 면허취소,World
갑자기 갈라지는 남극 빙하  홀로 남은 펭귄의 운명은,World
   자국민   여 명 제재한 이란에  우리 국민 공격하면 심각한 결과 ,World
   반도체 굴기 무산     억 달러 투자 프로젝트 다 실패 ,World
 베이징 관문  톈진서 오미크론   일째 확산 가능성 제기,World
미 국가안보보좌관  미 러 우크라 협상 전 트럼프 정부 인사와 비공개 회담 왜 ,World
벤처캐피털 중국 투자  작년    조원 역대 최고,World
 좀 우울해보여    우정국 발행 임인년 호랑이 우표 누리꾼들 뭇매 맞아,World
반정부 시위 카자흐   권력 몰아내며  권력 공고화 작업 착수,World
스페인 북부에서 발견된 고대 동전 오소리가 찾았다 ,World
 직원 밀린 월급 요구에  동전  만개  보복  업주 고발,World
 선  중국 룰  따르라더니 큰절 안한 걸그룹 멤버는 두둔  강현우의 트렌딩 차이나 ,World
 중국인은 무릎 안 꿇어  큰절 안한 아이돌 논란    과민반응 ,World
키 작아 해고    싱글맘 버스기사 복직 청원에  만     여명 서명,World
중국 최대 리스크는 시진핑       미 중 대결 전망,World
 우크라 문제  미러 탐색전   외교 진전 환영   상황 낙관 이라지만   ,World
 영상  미군에 건네졌던 아프간 아기   개월만에 가족과 극적 상봉,World
골드만삭스    올해 기준금리  번 올릴 것   테이퍼링은  월부터 ,World
하얀 석회암 곳곳에 붉은 가루 이탈리아 명소  터키인의 계단  훼손,World
평행선 달리는 미 러  우크라 협상 시작도 전에  기싸움 ,World
테슬라 차로 비트코인 채굴    수익 최대   만원  사실일까,World
홍콩 주둔 인민해방군 사령관에 전 신장 무장경찰 지휘관,World
카불서 미군에 건네졌던 아기   개월만에 가족 품으로,World
IMF  신흥국  예상보다 이른 미국 금리인상에 대비해야 ,World
 살려주세요  아이들 비명에 뉴욕 아파트 주민들은 절규했다,World
나토  미러 안보 담판에  유럽서 군사 충돌 각오 ,World
 무증상 확진 교사  마스크 쓰고 가르쳐라   서 논란,World
 미접종자  집 밖 나오면 체포  하루확진  만명 필리핀 초강수,World
 총통 결단만 남아  대만  TPP가입 대가로 후쿠시마산 수입금지 해제하나 도쿄리포트 ,World
 눈 구경갔다가  폭설에 고립 파키스탄서   명 사망,World
테슬라 차로 비트코인 채굴   월    달러 수익  vs  맥도날드 알바를 ,World
우크라  미 상원에 노드스트림  제재 관련 투표 촉구,World
 규슈 화산 폭발로  억    만명 사망  일본 고베대 충격 시나리오,World
  억    만명 죽을 수도    규슈 화산 폭발 최악 시나리오,World
하루    명서 순식간에     명     이번엔  코로나 급증  미스터리,World
 미일  첨단기술 수출규제 다국적 틀 검토중  중국 겨냥 현대판  코콤  구소련 견제  되나 ,World
음성확인서 없어 유산한 산모  사망한   대  제로코로나   의 비극,World
  언론  초거대 화산 폭발하면  억  천만 명 사망 시나리오 ,World
 Why  투자은행들이 우버 를  올해 최고의 선택 으로 지목한 이유,World
 초거대 화산 폭발로   소멸    억      만명 사망  경고,World
 매체  큰절 안한 걸그룹 멤버 두둔 서경덕  그럴 자격 없다 ,World
빅테크 규제 불구 지난해   벤처캐피털 투자    조원  사상 최대 ,World
이스라엘 이어 미국도   차 접종   한국은 ,World
 백신독재 멈춰라  자유 달라  유럽 곳곳서 대규모 시위,World
   초거대 분화시  억 천만명 사망 이대로 소멸할 수도 ,World
 일대일로  참여 후 파산위기 스리랑카   에  빚 깎아달라 ,World
테슬라  로 가상화폐 채굴한   괴짜들  월   만원 벌어vs고작  달러  분분,World
올림픽 앞둔 중국  코로나 확산에  베이징으로 출근말라  종합 ,World
    가을   차 당대회서 대만 관련 새 정책 제시할 듯   고위 당국자,World
 사회주의  중국에도 SRT 같은 민영 고속철 첫 개통,World
서방 러시아 우크라이나 위기 협상 험로 예고,World
 한국 억만장자   멸공  게시물 올려   홍콩 매체  정용진 집중조명,World
베이징 옆도시 톈진서 오미크론 변이 확인 춘제 올림픽 앞두고 비상,World
얼음 떨어져나가 고립됐던  얼음낚싯꾼   명 무사 구조,World
 불만족 후기 에  억 원 손배소 협박  리조트 천국에서 벌어진 일,World
 투명한 정부  약속했지만   바이든    년 근래 대통령 중 기자회견 가장 적어,World
   년 일한 직장  키     라서 짤렸다    대  버스기사의 투쟁,World
    뒤통수치지 말라  오미크론에 톈진 뚫린 중국의 화풀이,World
   규슈 화산 폭발 땐  억    만명 사망  충격 시나리오,World
중국   제로코로나 에도 하루 확진    명 올림픽 어쩌나,World
가상화폐 열풍에 단숨에 세계   위 부호로 떠오른 이 사람은 ,World
공급난 심화에  완공 안 된 주택 입주하는   주민들 늘어,World
 데이터뉴스 인류 역사상 최대 백신 접종    국 총   억회 돌파,World
 수상소식 듣고 내게  괜찮은 놈이야  말해줬어요 ,World
테슬라 전기차로 암호화폐 채굴한   괴짜들 결과는 ,World
     원대에 진입한 원 달러 환율 어떻게 움직일 것인가  국제경제읽기 한상춘 ,World
확진자 연일 폭증 인도 의회 직원  천   명 중    명 감염,World
  코로나 사망률  전 고점   둔화   인력난 우려 여전 ,World
 차이나픽  고향 안 가면   만원 드려요    코로나 방역 위해  세뱃돈  살포,World
일본의 로비로 이름이 이상하게 바뀐 탑  김종성의  히  스토리  ,World
 중국에는 못 줘  첨단기술 수출 규제 나서는 미일,World
광우병 파동   년      제치고 미국산 소고기 최대 수입국 됐다,World
  자오창펑 재산      세계   위,World
  카자흐 파병  푸틴   러 패권 부활  목표의 연장선  WSJ,World
 특파원 리포트    억 중국인이 그의 말에  일희일비   중난산 은 누구 ,World
  가을 당대회서 새 대만 정책 내놓을 가능성,World
베이징 관문 톈진 코로나 확산 중   베이징으로 출근 말라 ,World
 매체  큰절 논란  이런 두둔   서경덕  자격있나 ,World
 분만에 아파트 삼켰다 뉴욕아파트   명 참사    년만에 최악,World
미 러  제네바 회담 앞서 실무 만찬  어려운 대화였다  난관 예고,World
오미크론발 수요 폭발에 진단업체 키트 제조사  고전 ,World
블룸버그  연준 금리인상 예고에 원화가치 약세 심화 전망 ,World
담장 너머 미군에게 건네진 생후  개월 아기 가족 곁으로,World
 유럽  러  제재 놓고 미국과 이견 경제 악영향 우려 ,World
연준 금리인상 예고에 원화가치 약세 심화 전망,World
주요고비 다 넘은 웹 우주망원경 여름 관측 시작,World
작은키가 해고사유   버스기사 해고에  만 천명 복직청원,World
 설리번  러와 회담 전 강경파들에 조언 구해 우크라에 무기 더 보내라 ,World
연초 미국 국채 가격 급락에 금융시장  충격 ,World
 델타크론  실험실 오류 가능성  영국 과학자들 의문 제기,World
 월드리포트    올해 우주정거장 완공 미중 경쟁 가속화,World
대만    위협에 동원 예비군 실전 역량 강화 숙영 등 야전훈련,World
올해  회 금리 올릴수 있다는데  초고속 긴축시대  생존법  정인설의 워싱턴나우 ,World
유럽  러 우크라 침공시 제재 동참할까    오스트리아 불참 가능성 ,World
오미크론발 어린이 감염 급증에   전역  등교  갈등 확산,World
  워싱턴 눈폭풍  일 후   신선식품 어디서 살 수 있나요 ,World
비트코인  만달러 지지선 깨지나  고점 대비     ,World
 일대일로의 늪  스리랑카  에 채무 재조정 요청,World
 러시아  카자흐 시위진압으로  옛 소련권  영향력 과시 ,World
테슬라 차로 가상화폐 채굴  월   만원 벌어 vs 고작    달러 ,World
스페인서 코로나   재감염 급증  오미크론이 패러다임 바꿔 ,World
베이징 코 앞 톈진 확진자 속출에 유료 위성TV 무료 전환 장기전 채비,World
   하루   만 명 확진 병원 인력난 심화,World
 중국  작년    성장 전망 고소득국가 근접할 것 ,World
나이지리아서 무장 강도들   개 마을 공격 최소    명 사망,World
  년 경력  버스 기사 해고  키 작아서 안전운행 불가 ,World
우크라 운명 가를 협상 시작됐지만  한치 양보없는   러,World
아에라    초거대 화산 폭발로  억  천만명 사망할수도 ,World
러시아   와 우크라이나 회담 앞두고 강경 입장  양보 없을 것 ,World
 우크라  놓고 만날 미 러  하루 전 함께 식사 전망은  글쎄 ,World
미국 주택업계  공급난에 차고 문 홈통 없는 집 판매,World
  짓다만집 늘어나는 이유는   공급망 차질로 건설 자재 못구해 ,World
 업체  중국서 파는 제품 설명서에  생산국 대만  적었다 사과,World
   러  우크라 침공시    수준 고강도 수출 규제 ,World
뉴욕 맨해튼 최고급 호텔     최대부호  최저가  줍줍 ,World
 글로벌 증시    인플레이션 속 주간 뉴욕 증시 전망,World
 일본 규슈 화산 거대 폭발 땐  억    만명 죽게 될 것 ,World
테슬라  자율주행 옵션  만    달러로     가격 인상,World
 밀린 월급 달라 는 직원에  동전  만개  테러한 사장의 최후,World
  물가 발표 하루전 파월 청문회 긴축 강경발언 땐 시장 더 충격,World
명운걸린 협상에 발언권 없는 우크라  러와 독자 협상 모색 ,World
미국의 러 고강도 경제제재에 일부 유럽국  우린 괜찮을까 ,World
   초뉴스    배우  LA 한인식당서  노마스크 로 퇴짜맞자  쓰레기  욕설,World
미  제네바 담판 돌파구 기대 안해  러시아 압박,World
 채무의 덫  일대일로의 민낯 스리랑카   에  빚 못갚는다 ,World
채무위기 스리랑카   에 채무 재조정 신용대출 우대 요청,World
밀린 월급 요구에 동전  만개 투척한   업주  노동부가 제소,World
스리랑카  중국에  빚 못 갚는다  일대일로  채무 덫  논란 종합 ,World
나토 사무총장  러  호전적인 외교 멈춰야 무력충돌 준비 돼 있어 ,World
   백신 의무화보다 백신패스 강화가 성과냈다 ,World
 미  우크라 침공시 러시아에 북한 수준으로 제재할 수도 ,World
블링컨    러 돌파구 기대 안해  북한 수준  러시아 제재 검토,World
반도체 공급난    전기차 소비자에도 불똥 인도까지 몇달 대기,World
 반도체 굴기      조나 투입하고도  사실상 실패 ,World
   홍콩에   내로남불  파티 참석 관료 신속 조치하라  압박,World
오미크론 폭풍 정점 지났나  방역 고삐 푼 국가 어디 ,World
소강 국면 카자흐  무장 군인   시간 검문 강화 긴장 여전,World
 줌인    떠난 뉴욕 부동산 시장  큰손  부상한 인도,World
치명도 낮다는 오미크론  증상은 얼마나 오래 갈까,World
미 러 안보회담 실무만찬 신경전 러 측  낙관할 근거 있어  종합 ,World
 미국 가계  코로나  에도 형편 나아져 정부 재난지원금 덕 ,World
스페인서  주간 재감염 환자  만명 넘어  오미크론 때문 ,World
방글라 로힝야 난민촌서 또 화재   천여채 불타 ,World
   동계올림픽 앞두고 톈진발 코로나 확산에 노심초사,World
미러  강대강 대결에 불안한 우크라  러와 직접 협상 시도,World
 폭풍질주  테슬라  올해    만대 팔릴듯 작년보다     껑충,World
세계 최대 암호화폐 거래소 창업자 재산    조 넘겨     저커버그 못지 않은 수준 ,World
영 교육장관  영국은 팬데믹에서 엔데믹으로 가는 중  종합 ,World
밀린 월급 달랬더니     기름 범벅 동전  만개  쏟아낸 사장의 최후,World
 후지산이 수상하다  꼬리 무는 지진에 가슴 조이는 열도,World
 명운  걸린 협상서 발언권 없는 우크라  러와 독자 협상 모색 ,World
 지구촌 날씨  중국 칭하이성     지진으로 부상  명 여진   차례,World
인도네시아  대선  년 앞두고  선거법 개정  청원 쇄도,World
스리랑카    일대일로로 디폴트 위기 외환보유고  조원까지 급감,World
 중국  홍콩에  내로남불  파티 참석 관료 신속 조치 주문 ,World
  바이러스 전문가 등  델타크론  실험실 분석 과정 오염일 수도 ,World
비트코인  고점 대비       만달러 지지선 깨지나,World
  베이징 코앞 톈진서 코로나 봉쇄 속     만 명 전수검사,World
 영상   지옥문 불길 잡아라  투르크메니스탄    년된 불 끌 수 있을까,World
   오미크론에   만명 입원     개 병원  인력난 심각  역대 최악 ,World
전문가들  델타크론  실험실 분석 과정 오염일 수도 ,World
밀린 월급 요구하자 동전  만개  보복   업주의 최후,World
우크라 사태의 재구성  월 러 병력 결집 후 사태 악화일로,World
광우병 파동   년 만에   한국    소고기 최대 수입국 됐다,World
베이징 관문 톈진 확진자 속출에     만명 전수검사 봉쇄 가능성도,World
필리핀  신규 확진  만 천여명  역대 최다  병상 확충 나서,World
오미크론 몰아치는데  국경 열고 방역 완화한 이스라엘  왜 ,World
   초거대 화산 폭발로  억    만명 사망  열도 충격 시나리오,World
 가상화폐거래소 바이낸스 창업자 재산    조 세계   위 ,World
한국    제치고 미국산 쇠고기 최대 수입국 부상,World
 영국 오미크론 격리 급증으로    월 최대   조 손실 ,World
영국 신규 확진자   만    명  도   만명으로 감소 종합 ,World
테슬라 전기차에서 암호화폐 채굴할 수 있다,World
호주vs조코비치  백신면제 입국  법정대결,World
스리랑카  중국에  빚 못갚는다  일대일로  채무 덫  논란,World
     현대판 코콤  만든다 대중국 견제강화,World
  방역 비웃던     확진    명대      명대  폭증  무슨 일 ,World
카자흐 사태에 러시아 군사개입 중국에 미묘한 파장,World
태국  관광객 안올라  내일부터  제한적 무격리 입국   곳 추가,World
삼성 따라잡겠다던   반도체 스타트업들  도미노  몰락,World
 중국    차 당대회서 새 대만 정책 내놓을 수도 ,World
투르크메니스탄    년 넘게 불타는 천연가스 분화구 소화 명령,World
 분기  어닝시즌 기대와 불안 사이 매파 연준 상쇄할까,World
코로나    년에 대홍수까지   벼랑 끝에 선   자영업자,World
세계 스카이라인 바꾸고 하늘로 떠난 건축 거장  리처드 로저스,World
우크라 사태 논의할   러 대화  시작 전부터  위기 ,World
이번주 뉴욕 증시 파월 의회 출석 소비자물가 주목,World
광우병 파동   년 만에    한국  미국산 쇠고기 최대 수입국 됐다,World
정부 사교육 규제에도  대학생  졸업후 교육업 선호,World
   러 우크라 침공 시 북한 수준으로 제재 ,World
 년 만에 최악 출발  증시  어닝시즌 고비 넘길까,World
 부채의 덫 에 빠진 스리랑카   에 부채 상환 재조정 요구,World
 삼성 따라잡자      조원 투자했지만 반도체 프로젝트 전부 실패,World
오미크론이 델타변이보다 경미한 증상을 보이는 이유   WSJ 연구결과 발표,World
  공급망 차질로 신규 주택 완공 두어달 씩 지연,World
인도 재벌  뉴욕 최고급 호텔 인수       주춤하자 첫  건물 사냥 ,World
미 러 우크라이나 사태 협상 시작     본회담 앞둔 만찬부터 힘겨루기,World
  뉴욕 아파트 화재로   명 사망   러   와 사전회담  낙관할 근거 있어 ,World
테슬라  자율주행옵션 가격     인상,World
 미  우크라 침공시 러시아에 북한 수준으로 제재할 수도 ,World
    삼성 따라잡으려  개 반도체 프로젝트 시도   투자금만 날려 ,World
한국  작년에 일본 제치고 미국산 쇠고기 최대 수입국,World
   타협 준비해야  vs  돌파구 기대 안 해  미 러   우크라 담판  초반부터 기싸움,World
 제임스 웹 우주망원경  설치 완료    별 탄생 순간까지 관찰 기대 ,World
미 러  우크라 사태 회담 전 실무 만찬 탐색 속 신경전 종합 보 ,World
이번주 핵심 경제지표     월 소매판매,World
  경제학자들  인플레이션 해소 위해 공격적인 통화정책 필요   글로벌 이슈 ,World
 월 첫째주 주간 미국증시 개별 특징주,World
글로벌 주간 증시 리뷰,World
 최대 부호  코로나로 휘청 뉴욕 최고급 호텔 헐값  줍줍 ,World
 백신 독재  비난 유럽  백신 패스 의무화  반대 주말 시위 잇따라,World
  연구소   달 표면 흙  t당    g 물 존재  현장 증거 발견 ,World
 최악의 화재      뉴욕 아파트서 큰불    명 사망,World
 뉴스딱     kg 거구 폼페이오    kg 혹독 감량 비법은 ,World
 오징어게임   오늘 골든글로브  개 부문 수상 도전,World
미 러  우크라이나 관련 회담   양측 모두  전망 밝지 않아 ,World
 인구    만 이스라엘  최고    만까지 확진  오미크론탓  배 증가 전망,World
 백신 독재 반대  유럽 곳곳  백신패스 반대  수천명 결집,World
  전문가   접종률 정체 에  백신 의무화해야 접종률     도달 ,World
코로나  년 경제파탄 난 나라들 글로벌 양극화 심화,World
미 국무  우크라 돌파구 기대 안해     러 외무  양보 없다 ,World
독일 프랑스서  백신 접종 의무화  반대 시위 확산,World
러시아 공수부대 투입된 카자흐스탄 유혈사태 진정 국면,World
 삼성 잡겠다     자국 반도체 기업에  조원 쏟아붓고도  실패 ,World
우크라이나 회담 앞둔 미 러 모두  양보 않겠다 ,World
